ZL,seed_num
0.07081945454915166,1
0.2340966554359485,2
-0.07856297277216777,3
-0.1554073121067397,4
-0.05963189930880203,5
0.08931831659482636,6
0.09945776491527,7
-0.3334835748374677,8
0.4183507485965583,9
-0.1788604096296184,10
-0.539904871505114,11
-0.4280014582495696,12
-0.4733139956722568,13
-0.2099307163296429,14
-0.2341656256445568,15
-0.02464176735164837,16
-0.1091267544791208,17
0.05336691552666131,18
-0.3120658669679239,19
-0.1556966467944576,20
0.1344635599732698,21
0.6964119865936703,22
-0.4848206529417219,23
-0.03344983315227408,24
-0.6332263043737917,25
0.3125603712346634,26
-0.08999420176843663,27
0.283024015262908,28
0.3330090859235966,29
0.07091296043601894,30
-0.2945225366750608,31
0.2218774979642019,32
-0.02145811535480134,33
-0.5709680956640262,34
0.0040843722829283285,35
-0.4088127240889429,36
-0.64078634288825,37
0.0893479077642108,38
0.3612411710628918,39
-0.1097042668144732,40
-0.2093248533397959,41
0.34555156653233404,42
-0.5577912252927579,43
0.4311456326700037,44
-0.5062618386849255,45
-0.5818315964021598,46
-0.09169246007108936,47
0.0382664741080155,48
0.3238407239910044,49
-0.0647895672494452,50
-0.1944800793370881,51
-0.3844262065964076,52
-0.3152336812841092,53
-0.3480512999413855,54
0.09679914104502296,55
0.5976903056567502,56
-0.0019419265218647422,57
0.1488202128271859,58
-0.1119971394947309,59
0.1205434462287997,60
0.053877987692259266,61
-0.11096925746500601,62
-0.2702836528134382,63
0.1772927088459645,64
0.07642246070685887,65
0.0038577303992716797,66
-0.4017271556222604,67
-0.6017368336122575,68
-0.2156659606070138,69
0.3478092745228082,70
-0.3078602698315052,71
-0.4995423450287944,72
-0.09086885853298267,73
-0.1735157601195526,74
0.3293253981940907,75
-0.4016295965717886,76
-0.6226854854969498,77
-0.5855113481279692,78
-0.1567995755634331,79
0.2783018431781474,80
-0.6093924351761445,81
-0.4110567289714502,82
-0.5386566322833326,83
-0.2694097196000237,84
-0.3433214766190609,85
-0.2824816865978951,86
0.05813297341207033,87
-0.3722764623759384,88
-0.01900551729246636,89
-0.3881705934492429,90
-0.4070050990144773,91
0.08544340205730115,92
-0.1181373662222936,93
-0.4152132662966095,94
-0.1554000135271163,95
-0.0714410393959471,96
-0.2935404880210092,97
-0.026361342139923333,98
-0.157693079141837,99
0.2273614368923012,100
-0.2411414600235871,101
0.1925882529862344,102
-0.2924569223208062,103
-0.5744837758704036,104
0.442101574148565,105
-0.4051524075633679,106
-0.4997082259286592,107
0.3456641171328663,108
-0.1564847586211258,109
-0.6802990403911667,110
-0.2012262711844844,111
0.1027758507601261,112
-0.2365524339480086,113
-0.1484272646421217,114
-0.3749992548818943,115
-0.4162810168623686,116
0.09167896730018542,117
0.1797964918917537,118
0.2781172721844869,119
0.2044246728701675,120
0.2691927031007736,121
0.173226475385768,122
-0.5650191309100075,123
-0.2888555523763954,124
-0.1365270670335077,125
-0.3484197827477538,126
-0.3303693497859346,127
-0.3246963616879972,128
0.2958278845658722,129
-0.1199271954142414,130
-0.6630257730418165,131
-0.4751389618196547,132
0.1978208654864418,133
-0.1320854675891932,134
-0.5275159396596053,135
0.01160552492528542,136
-0.1517221799470655,137
-0.3322698462586741,138
0.2308780165523776,139
0.1032222659263969,140
-0.2917771031140207,141
-0.2498072416648433,142
0.0292100655643864,143
-0.5863213954944585,144
-0.5633598939036857,145
-0.3207555577185687,146
-0.1845292429594928,147
-0.365732771298094,148
0.042665549324177265,149
0.5326866453203536,150
-0.4651672455664766,151
0.08527798650568907,152
-0.2557898032111143,153
-0.4886360223326698,154
-0.037038397766260264,155
0.6105249624599184,156
-0.3230449547348296,157
0.440349928115236,158
0.3532257753518365,159
-0.3567303783232586,160
-0.3008436109584548,161
-0.4010378839530955,162
0.2029260785405656,163
-0.08853061194806804,164
0.042903091294420166,165
