corr_etoe,seed_num
0.6152516321376591,1
1.6902713827595257,2
1.668476339396725,3
-1.172758880476665,4
1.155635747006684,5
2.030156871813725,6
1.6012544308915893,7
1.028627898246663,8
1.454667534647209,9
-0.3290590392135347,10
1.8548001432893202,11
1.329731964723061,12
1.742596608052216,13
2.021405638644215,14
2.857826347182892,15
2.401158749003137,16
1.8653300050721393,17
2.240994343155677,18
1.9530961715031883,19
2.675215753476538,20
1.6559593616016068,21
1.795645652001201,22
1.8034923980017747,23
1.717854238957658,24
1.528262691642813,25
3.1380158420470363,26
1.995572434627532,27
1.373980023135101,28
2.045319638382142,29
1.801760961569892,30
2.3056595057982157,31
1.8952471578411452,32
1.98534829444285,33
2.8382206743940626,34
2.2314427185947663,35
2.2296510507377416,36
2.534098534785453,37
-0.538639091957982,38
2.208437242237224,39
1.4613928398992067,40
0.4864043345277673,41
2.293944669874457,42
2.038511542350093,43
1.829249568452845,44
1.545318443896946,45
1.8107676224174911,46
1.8511854447483718,47
-0.8259617726889696,48
1.7455563111427488,49
2.039565388528565,50
1.630970702508018,51
0.7070089011379241,52
1.711725075937404,53
-1.1490646081961822,54
2.393490498760906,55
2.0402556274812857,56
1.9373061290244082,57
2.382846519476469,58
1.6999822677298762,59
2.130346544193289,60
1.703353210865565,61
-0.4943812993889383,62
1.9916209837356103,63
1.8146745683121908,64
2.6759948416210158,65
1.7967166750056767,66
0.7487363945691773,67
2.179479194967714,68
1.942010461555622,69
1.980734042376008,70
2.057719746218208,71
1.296358844080054,72
2.181198162915292,73
2.0588036766963715,74
2.5537430793443807,75
1.92961336412211,76
1.72402823893775,77
-1.112852616438188,78
0.8677240122155327,79
1.9892049443306168,80
2.089850712283325,81
2.2150847015644293,82
2.295524652123377,83
2.058004902897619,84
2.662095535240149,85
2.492001671154555,86
1.7737651619116002,87
-0.5576106846163639,88
1.988162193841123,89
0.08656409145558605,90
1.4453449684043216,91
2.3865709273622557,92
1.4182541901521688,93
1.1977458481258692,94
1.8637817824709408,95
2.714997571636018,96
1.9569153573653952,97
2.38638721632215,98
1.9955974076215133,99
1.789306990444329,100
2.1998575027239218,101
1.418822445097264,102
1.8923826802738282,103
-1.080924960112665,104
-1.077979555778306,105
-0.913008059350256,106
1.413775279688373,107
1.98170649261324,108
1.791408502270225,109
1.759784967433663,110
2.236104748153259,111
2.178532699807461,112
1.91341475352173,113
2.2006722499417593,114
-1.116518058962455,115
1.783637976373567,116
1.5398513171840251,117
1.8395987519025,118
1.2903774114136002,119
0.9757595331546204,120
2.233015695803247,121
1.7500576489929942,122
2.795656053574732,123
2.199005683128698,124
2.173252028608748,125
1.6813112531730916,126
1.7974061167331783,127
2.192492933712741,128
0.6763019896020148,129
1.8913002396814107,130
2.5112612177386966,131
0.3313317941834529,132
1.472001541781602,133
2.056959411234315,134
1.9113987461614659,135
1.5163779717157166,136
1.022323072719205,137
1.5906060986780617,138
2.126229553707125,139
2.059846843816826,140
0.9918867887771295,141
1.7578181376439508,142
2.278712494145148,143
2.53082457461817,144
1.5540337139811968,145
2.1955139027786608,146
0.8394718688482746,147
1.9012499748654281,148
-0.8601293795832023,149
2.2417291592206583,150
2.3087959090649046,151
1.7086924340127947,152
2.219431011293305,153
1.9648669945419792,154
1.906210221981727,155
1.807872635499968,156
1.9822336079559382,157
1.070630317145088,158
1.8306715469631119,159
1.130242968934317,160
1.5554291045883417,161
1.3181747729599071,162
1.9793677063018718,163
1.900081466564863,164
2.224594216623437,165
2.2476486929688866,166
2.12078328108864,167
1.9337806688729182,168
1.436698549224512,169
0.9016126565902274,170
0.7498325338763616,171
1.609238102417301,172
1.031783222277378,173
1.813458275324314,174
1.3742296962405403,175
0.4822334696362796,176
1.2677819961342198,177
2.047217388747863,178
1.8961055910563693,179
1.9359737004851991,180
2.40766141792293,181
1.768358143528713,182
1.0064230055384709,183
2.172000297781624,184
2.814477072528567,185
1.894508153510297,186
2.138749133810181,187
2.2376566507302567,188
-1.4377393813217032,189
1.561236339239718,190
2.189986222462613,191
1.8332123809918501,192
1.2860228852468971,193
1.327775711237062,194
