ZL,seed_num
-0.0116580587131059,1
-0.2053252555071821,2
-0.4360442730468815,3
0.1053282458835717,4
-0.4501824517819789,5
0.4305436059715271,6
0.1956986144560894,7
-0.2743906958581022,8
-0.3750146679599505,9
0.4273381723866275,10
-0.3051259774496883,11
-0.005843342513450908,12
-0.1215449822056196,13
-0.3263656965735777,14
-0.040512675733024965,15
0.4807333476838436,16
-0.1640924585491803,17
-0.2428980649876735,18
-0.4939222644347466,19
0.161380160190925,20
-0.09255651450533556,21
0.1220774976491292,22
0.09804945834421623,23
0.3474895423219485,24
-0.1602243362919126,25
0.1424027523066929,26
-0.06377123068915827,27
-0.33942723368677,28
-0.1643621107354316,29
-0.09019948407580994,30
-0.04641662415019186,31
-0.3907234648937197,32
0.2357522796860951,33
-0.07542955587279204,34
-0.3102346187463876,35
-0.08374966036689549,36
0.006712004063128479,37
-0.2814798532108351,38
0.2247764989886956,39
0.03349215834809986,40
-0.08964448974233022,41
0.1829385472209279,42
0.3305103615586494,43
0.1110143562479685,44
-0.2361520701716856,45
0.1762125926019128,46
0.5048214003789009,47
0.2341949066052323,48
-0.2275172739801408,49
-0.1574104850149063,50
0.4104193821482864,51
0.06052184902154342,52
0.4513795011825333,53
-0.3004660025716863,54
-0.1990074178801247,55
-0.01033125750116801,56
-0.3361173763287753,57
-0.2906492423381791,58
-0.3140552418292232,59
0.3480063095443322,60
-0.3460696805960929,61
-0.2165546810896443,62
-0.3272360180224738,63
-0.1203151687347983,64
0.08236615561839469,65
-0.4879765820676359,66
-0.1176564962400603,67
0.5281339121285974,68
0.3109384332213149,69
0.2141939401870101,70
0.1218247296945026,71
-0.2575819180605282,72
0.3916164539180043,73
0.2505802351183041,74
-0.1369691561407973,75
-0.0009671795793113935,76
-0.06952009111853427,77
-0.4477591210740231,78
-0.3602870969445928,79
0.2511949525525191,80
-0.3729620135366569,81
0.3204814177441839,82
-0.5212783001153425,83
0.03014267066446876,84
-0.06665499754533556,85
-0.3152072893787052,86
0.08354754167975073,87
0.2817084388996956,88
-0.3046568065573189,89
-0.2994679299032173,90
-0.2333999737621186,91
-0.1071900919561633,92
0.169299273798572,93
-0.1490109895673577,94
-0.4186430220364603,95
-0.5603702246577533,96
-0.3244722526141258,97
0.009829493378875,98
0.2114855920966368,99
-0.4828652504226325,100
0.3866976597167083,101
-0.2473635058369398,102
-0.3240171111201326,103
0.1320284384122766,104
-0.3796021460374381,105
-0.2897187819389458,106
-0.2135006945857864,107
0.2973599546303326,108
-0.2431330596169204,109
0.48175305866557894,110
0.4045015088856191,111
0.1620537710962595,112
0.015370749415118441,113
-0.04765567572526076,114
0.04813149917094544,115
0.09270038815537797,116
-0.06813243474369512,117
-0.4844039110428053,118
0.2330920418154606,119
-0.1330551737963525,120
0.2733990044196019,121
-0.2803162865696346,122
0.01265859296807614,123
-0.2875255160948538,124
-0.4173905967298128,125
-0.1245850738514987,126
-0.4538005544212694,127
0.01339999879499171,128
0.03164355272986308,129
-0.4853634197736945,130
-0.2895786584129358,131
-0.1451887548613222,132
-0.3402732125391914,133
0.1792810337513485,134
-0.02795540499798066,135
0.2214552025264666,136
0.4542038167475748,137
-0.07786426056787457,138
-0.2076621827257868,139
0.3747840273752617,140
-0.3540741910193266,141
-0.02749707125722231,142
0.3025374507247744,143
-0.4006611583722782,144
-0.4513147282807811,145
0.06148667308450453,146
0.2542733625270343,147
-0.2400641434294626,148
-0.4237689792030349,149
-0.4048140171378689,150
0.4213080053917597,151
-0.0867404362655857,152
-0.4089968565879797,153
-0.3364612438782426,154
0.3479502660286314,155
-0.01920446120872788,156
-0.3310258563420257,157
-0.6634462568173192,158
0.1852511173004196,159
0.0298759279834167,160
0.4164244767626464,161
0.5743661844182493,162
-0.03832701711159267,163
-0.3618107475698492,164
-0.02690141959423495,165
-0.2579033242810134,166
-0.293952459862853,167
-0.1970654968279467,168
0.035440777187126384,169
-0.001673200709305395,170
0.07361262765419672,171
-0.1700207544709663,172
-0.49295603396480503,173
0.13868217881129502,174
-0.050358799318703164,175
-0.3066573419541826,176
0.1426693236998432,177
0.1063658920457658,178
0.034316257057035636,179
0.1451447959654991,180
-0.2422391959854597,181
-0.5060324659522049,182
0.3923308176055474,183
-0.3481765039164617,184
-0.2552788383459921,185
-0.2796642519633818,186
0.3371925675833545,187
-0.09536561686704292,188
-0.3634628190436135,189
-0.2518413766885603,190
-0.2684626285741766,191
-0.1492219972418007,192
-0.246762943507558,193
0.2117030603178283,194
0.021876290819192658,195
0.2634431344342949,196
-0.2888477062987255,197
-0.3245065851420459,198
-0.26770123216599395,199
-0.4862539724138569,200
-0.1850984221332554,201
-0.5204774978104463,202
-0.01214975103364321,203
-0.2877381527870567,204
0.1316021173547695,205
-0.4682045867118212,206
-0.4407390277773707,207
0.01928405239513852,208
-0.5278853658135156,209
-0.1145198636245965,210
-0.3428839132533323,211
0.1735033784485674,212
0.3262930067766741,213
-0.025430487128570833,214
-0.4307401699871699,215
0.1131582781809179,216
-0.1066726565961602,217
-0.2926106125422153,218
