ZL,seed_num
0.4251270048699168,1
0.01068663541719815,2
0.1761210458638102,3
0.07025586597286111,4
0.08622258264899182,5
-0.1652763224284746,6
-0.040821852664574186,7
0.1585941148109059,8
0.13150129338991498,9
0.07018250442132842,10
0.09275129906991324,11
-0.007201593158201292,12
-0.1753824468560497,13
0.4463878835489515,14
0.02044366793054643,15
-0.4824462060538589,16
-0.07852413784571062,17
-0.1762550683808355,18
-0.2050032757960009,19
0.0060530746923488565,20
-0.1535346781334808,21
-0.02383475042043285,22
0.04793058894236304,23
-0.09175058043979163,24
0.2859752085811742,25
0.001620285254162838,26
0.2857432425323534,27
-0.4913000346118094,28
0.06865781658941468,29
-0.0609095489370971,30
0.10801113469745699,31
0.3516084300713179,32
-0.0009385073966338741,33
0.3150112587743992,34
-0.09002522410643947,35
0.00046023504085455994,36
-0.023426989903118808,37
-0.024190300785046682,38
-0.1118046290452866,39
-0.1695629615804661,40
0.06167864307312788,41
0.1299522165362582,42
-0.1571680175824373,43
-0.1952470737943358,44
0.08767704099039116,45
-0.1862948454190847,46
-0.0153428964333382,47
0.130833610441739,48
0.041966909887923884,49
-0.05334815366731025,50
0.3094796951840004,51
-0.00982318194903248,52
0.3997483952677255,53
-0.12077266628495699,54
0.03535224513846983,55
0.04259335329890948,56
0.3669703471543695,57
0.159993341512613,58
0.1749134797789074,59
0.032432948671661015,60
0.06324641809144357,61
0.01963020448578029,62
0.265188840973839,63
-0.0843540461105615,64
0.3015398570777374,65
0.051866711575734414,66
0.09417078569954168,67
0.2214797676971476,68
0.05976667262466764,69
0.054965024294631286,70
0.09471024672921333,71
0.3148581388603884,72
0.036891351701611334,73
0.2544839827727608,74
0.239750621640325,75
-0.08551182520196192,76
-0.001440051647586093,77
-0.0007797990383184658,78
0.003333415690854766,79
-0.01081881491533155,80
-0.04804339512448896,81
0.2372535765808851,82
-0.1468877348116321,83
0.1400806823253866,84
-0.007031889902198781,85
0.28675188413105795,86
0.0160596821759367,87
0.1508509579781031,88
-0.1283859203009373,89
0.008256153931546252,90
-0.1544161162206673,91
0.2560560842305246,92
-0.2463720979846719,93
0.07860462433061934,94
0.1034176429238602,95
